Малын төрөл,Бүс,Код,Он,Утга
Бүгд,"3-р баг, Дэрсэнэ-Ус",3462555,2017,0.0
Бүгд,"3-р баг, Дэрсэнэ-Ус",3462555,2016,0.0
Бүгд,"3-р баг, Дэрсэнэ-Ус",3462555,2015,0.0
Бүгд,"4-р баг, Эмгэнбулаг",3462557,2025,0.0
Бүгд,"4-р баг, Эмгэнбулаг",3462557,2024,0.0
Бүгд,"4-р баг, Эмгэнбулаг",3462557,2023,
Бүгд,"4-р баг, Эмгэнбулаг",3462557,2022,0.0
Бүгд,"4-р баг, Эмгэнбулаг",3462557,2021,
Бүгд,"4-р баг, Эмгэнбулаг",3462557,2020,
Бүгд,"4-р баг, Эмгэнбулаг",3462557,2019,0.0
Бүгд,"4-р баг, Эмгэнбулаг",3462557,2018,0.0
Бүгд,"4-р баг, Эмгэнбулаг",3462557,2017,0.0
Бүгд,"4-р баг, Эмгэнбулаг",3462557,2016,0.0
Бүгд,"4-р баг, Эмгэнбулаг",3462557,2015,0.0
Бүгд,"5-р баг, Богт",3462559,2025,0.0
Бүгд,"5-р баг, Богт",3462559,2024,0.0
Бүгд,"5-р баг, Богт",3462559,2023,
Бүгд,"5-р баг, Богт",3462559,2022,
Бүгд,"5-р баг, Богт",3462559,2021,
Бүгд,"5-р баг, Богт",3462559,2020,
Бүгд,"5-р баг, Богт",3462559,2019,0.0
Бүгд,"5-р баг, Богт",3462559,2018,0.0
Бүгд,"5-р баг, Богт",3462559,2017,0.0
Бүгд,"5-р баг, Богт",3462559,2016,0.0
Бүгд,"5-р баг, Богт",3462559,2015,0.0
Бүгд,Сэврэй,34628,2025,0.0
Бүгд,Сэврэй,34628,2024,0.0
Бүгд,Сэврэй,34628,2023,
Бүгд,Сэврэй,34628,2022,
Бүгд,Сэврэй,34628,2021,0.1
Бүгд,Сэврэй,34628,2020,0.0
Бүгд,Сэврэй,34628,2019,0.0
Бүгд,Сэврэй,34628,2018,0.0
Бүгд,Сэврэй,34628,2017,0.0
Бүгд,Сэврэй,34628,2016,0.0
Бүгд,Сэврэй,34628,2015,0.0
Бүгд,"1-р баг, Сайншанд",3462851,2025,0.0
Бүгд,"1-р баг, Сайншанд",3462851,2024,0.0
Бүгд,"1-р баг, Сайншанд",3462851,2023,
Бүгд,"1-р баг, Сайншанд",3462851,2022,
Бүгд,"1-р баг, Сайншанд",3462851,2021,0.1
Бүгд,"1-р баг, Сайншанд",3462851,2020,
Бүгд,"1-р баг, Сайншанд",3462851,2019,0.0
Бүгд,"1-р баг, Сайншанд",3462851,2018,0.0
Бүгд,"1-р баг, Сайншанд",3462851,2017,0.0
Бүгд,"1-р баг, Сайншанд",3462851,2016,0.0
Бүгд,"1-р баг, Сайншанд",3462851,2015,0.0
Бүгд,"2-р баг, Хоолт",3462853,2025,0.0
Бүгд,"2-р баг, Хоолт",3462853,2024,0.0
Бүгд,"2-р баг, Хоолт",3462853,2023,
Бүгд,"2-р баг, Хоолт",3462853,2022,
Бүгд,"2-р баг, Хоолт",3462853,2021,
Бүгд,"2-р баг, Хоолт",3462853,2020,
Бүгд,"2-р баг, Хоолт",3462853,2019,0.0
Бүгд,"2-р баг, Хоолт",3462853,2018,0.0
Бүгд,"2-р баг, Хоолт",3462853,2017,0.0
Бүгд,"2-р баг, Хоолт",3462853,2016,0.0
Бүгд,"2-р баг, Хоолт",3462853,2015,0.0
Бүгд,"3-р баг, Буйлсан",3462855,2025,0.0
Бүгд,"3-р баг, Буйлсан",3462855,2024,0.0
Бүгд,"3-р баг, Буйлсан",3462855,2023,
Бүгд,"3-р баг, Буйлсан",3462855,2022,
Бүгд,"3-р баг, Буйлсан",3462855,2021,
Бүгд,"3-р баг, Буйлсан",3462855,2020,0.0
Бүгд,"3-р баг, Буйлсан",3462855,2019,0.0
Бүгд,"3-р баг, Буйлсан",3462855,2018,0.0
Бүгд,"3-р баг, Буйлсан",3462855,2017,0.0
Бүгд,"3-р баг, Буйлсан",3462855,2016,0.0
Бүгд,"3-р баг, Буйлсан",3462855,2015,0.0
Бүгд,Ханбогд,34631,2025,0.0
Бүгд,Ханбогд,34631,2024,0.3
Бүгд,Ханбогд,34631,2023,
Бүгд,Ханбогд,34631,2022,
Бүгд,Ханбогд,34631,2021,
Бүгд,Ханбогд,34631,2020,
Бүгд,Ханбогд,34631,2019,0.0
Бүгд,Ханбогд,34631,2018,0.0
Бүгд,Ханбогд,34631,2017,0.0
Бүгд,Ханбогд,34631,2016,0.0
Бүгд,Ханбогд,34631,2015,0.0
Бүгд,"1-р баг, Номгон",3463151,2025,0.0
Бүгд,"1-р баг, Номгон",3463151,2024,0.3
Бүгд,"1-р баг, Номгон",3463151,2023,
Бүгд,"1-р баг, Номгон",3463151,2022,
Бүгд,"1-р баг, Номгон",3463151,2021,
Бүгд,"1-р баг, Номгон",3463151,2020,
Бүгд,"1-р баг, Номгон",3463151,2019,0.0
Бүгд,"1-р баг, Номгон",3463151,2018,0.0
Бүгд,"1-р баг, Номгон",3463151,2017,0.0
Бүгд,"1-р баг, Номгон",3463151,2016,0.0
Бүгд,"1-р баг, Номгон",3463151,2015,0.0
Бүгд,"2-р баг, Гавилууд",3463153,2025,0.0
Бүгд,"2-р баг, Гавилууд",3463153,2024,0.0
Бүгд,"2-р баг, Гавилууд",3463153,2023,
Бүгд,"2-р баг, Гавилууд",3463153,2022,
Бүгд,"2-р баг, Гавилууд",3463153,2021,
Бүгд,"2-р баг, Гавилууд",3463153,2020,
Бүгд,"2-р баг, Гавилууд",3463153,2019,0.0
Бүгд,"2-р баг, Гавилууд",3463153,2018,0.0
Бүгд,"2-р баг, Гавилууд",3463153,2017,0.0
Бүгд,"2-р баг, Гавилууд",3463153,2016,0.0
Бүгд,"2-р баг, Гавилууд",3463153,2015,0.0
Бүгд,"3-р баг, Жавхлант",3463155,2025,0.0
Бүгд,"3-р баг, Жавхлант",3463155,2024,0.0
Бүгд,"3-р баг, Жавхлант",3463155,2023,
Бүгд,"3-р баг, Жавхлант",3463155,2022,
Бүгд,"3-р баг, Жавхлант",3463155,2021,
Бүгд,"3-р баг, Жавхлант",3463155,2020,
Бүгд,"3-р баг, Жавхлант",3463155,2019,0.0
Бүгд,"3-р баг, Жавхлант",3463155,2018,0.0
Бүгд,"3-р баг, Жавхлант",3463155,2017,0.0
Бүгд,"3-р баг, Жавхлант",3463155,2016,0.0
Бүгд,"3-р баг, Жавхлант",3463155,2015,0.0
Бүгд,"4-р баг, Баян",3463157,2025,0.0
Бүгд,"4-р баг, Баян",3463157,2024,0.0
Бүгд,"4-р баг, Баян",3463157,2023,
Бүгд,"4-р баг, Баян",3463157,2022,
Бүгд,"4-р баг, Баян",3463157,2021,
Бүгд,"4-р баг, Баян",3463157,2020,
Бүгд,"4-р баг, Баян",3463157,2019,0.0
Бүгд,"4-р баг, Баян",3463157,2018,0.0
Бүгд,"4-р баг, Баян",3463157,2017,0.0
Бүгд,"4-р баг, Баян",3463157,2016,0.0
Бүгд,"4-р баг, Баян",3463157,2015,0.0
Бүгд,"5-р баг, Хайрхан",3463159,2025,0.0
Бүгд,"5-р баг, Хайрхан",3463159,2024,0.0
Бүгд,"5-р баг, Хайрхан",3463159,2023,
Бүгд,"5-р баг, Хайрхан",3463159,2022,
Бүгд,"5-р баг, Хайрхан",3463159,2021,
Бүгд,"5-р баг, Хайрхан",3463159,2020,
Бүгд,"5-р баг, Хайрхан",3463159,2019,0.0
Бүгд,"5-р баг, Хайрхан",3463159,2018,0.0
Бүгд,"5-р баг, Хайрхан",3463159,2017,0.0
Бүгд,"5-р баг, Хайрхан",3463159,2016,0.0
Бүгд,"5-р баг, Хайрхан",3463159,2015,0.0
Бүгд,Ханхонгор,34634,2025,0.0
Бүгд,Ханхонгор,34634,2024,0.0
Бүгд,Ханхонгор,34634,2023,
Бүгд,Ханхонгор,34634,2022,0.0
Бүгд,Ханхонгор,34634,2021,0.0
Бүгд,Ханхонгор,34634,2020,0.1
Бүгд,Ханхонгор,34634,2019,0.0
Бүгд,Ханхонгор,34634,2018,0.1
Бүгд,Ханхонгор,34634,2017,0.0
Бүгд,Ханхонгор,34634,2016,0.4
Бүгд,Ханхонгор,34634,2015,0.0
Бүгд,"1-р баг, Мандах",3463451,2025,0.0
Бүгд,"1-р баг, Мандах",3463451,2024,0.0
Бүгд,"1-р баг, Мандах",3463451,2023,
Бүгд,"1-р баг, Мандах",3463451,2022,
Бүгд,"1-р баг, Мандах",3463451,2021,
Бүгд,"1-р баг, Мандах",3463451,2020,0.0
Бүгд,"1-р баг, Мандах",3463451,2019,0.0
Бүгд,"1-р баг, Мандах",3463451,2018,0.0
Бүгд,"1-р баг, Мандах",3463451,2017,0.0
Бүгд,"1-р баг, Мандах",3463451,2016,0.0
Бүгд,"1-р баг, Мандах",3463451,2015,0.0
Бүгд,"2-р баг, Өгөөмөр",3463453,2025,0.0
Бүгд,"2-р баг, Өгөөмөр",3463453,2024,0.0
Бүгд,"2-р баг, Өгөөмөр",3463453,2023,
Бүгд,"2-р баг, Өгөөмөр",3463453,2022,
Бүгд,"2-р баг, Өгөөмөр",3463453,2021,
Бүгд,"2-р баг, Өгөөмөр",3463453,2020,
Бүгд,"2-р баг, Өгөөмөр",3463453,2019,0.0
Бүгд,"2-р баг, Өгөөмөр",3463453,2018,0.0
Бүгд,"2-р баг, Өгөөмөр",3463453,2017,0.0
Бүгд,"2-р баг, Өгөөмөр",3463453,2016,0.0
Бүгд,"2-р баг, Өгөөмөр",3463453,2015,0.0
Бүгд,"3-р баг, Хондот",3463455,2025,0.0
Бүгд,"3-р баг, Хондот",3463455,2024,0.0
Бүгд,"3-р баг, Хондот",3463455,2023,
Бүгд,"3-р баг, Хондот",3463455,2022,
Бүгд,"3-р баг, Хондот",3463455,2021,0.0
Бүгд,"3-р баг, Хондот",3463455,2020,
Бүгд,"3-р баг, Хондот",3463455,2019,0.0
Бүгд,"3-р баг, Хондот",3463455,2018,0.1
Бүгд,"3-р баг, Хондот",3463455,2017,0.0
Бүгд,"3-р баг, Хондот",3463455,2016,0.2
Бүгд,"3-р баг, Хондот",3463455,2015,0.0
Бүгд,"4-р баг, Жаргалант",3463457,2025,0.0
Бүгд,"4-р баг, Жаргалант",3463457,2024,0.0
Бүгд,"4-р баг, Жаргалант",3463457,2023,
Бүгд,"4-р баг, Жаргалант",3463457,2022,0.0
Бүгд,"4-р баг, Жаргалант",3463457,2021,
Бүгд,"4-р баг, Жаргалант",3463457,2020,0.1
Бүгд,"4-р баг, Жаргалант",3463457,2019,0.0
Бүгд,"4-р баг, Жаргалант",3463457,2018,0.0
Бүгд,"4-р баг, Жаргалант",3463457,2017,0.0
Бүгд,"4-р баг, Жаргалант",3463457,2016,0.2
Бүгд,"4-р баг, Жаргалант",3463457,2015,0.0
Бүгд,Хүрмэн,34637,2025,0.1
Бүгд,Хүрмэн,34637,2024,0.2
Бүгд,Хүрмэн,34637,2023,0.4
Бүгд,Хүрмэн,34637,2022,0.2
Бүгд,Хүрмэн,34637,2021,0.3
Бүгд,Хүрмэн,34637,2020,0.2
Бүгд,Хүрмэн,34637,2019,0.2
Бүгд,Хүрмэн,34637,2018,1.7
Бүгд,Хүрмэн,34637,2017,0.3
Бүгд,Хүрмэн,34637,2016,0.3
Бүгд,Хүрмэн,34637,2015,0.4
Бүгд,"1-р баг, Жанжин",3463751,2025,0.0
Бүгд,"1-р баг, Жанжин",3463751,2024,0.0
Бүгд,"1-р баг, Жанжин",3463751,2023,0.0
Бүгд,"1-р баг, Жанжин",3463751,2022,0.1
Бүгд,"1-р баг, Жанжин",3463751,2021,0.0
Бүгд,"1-р баг, Жанжин",3463751,2020,
Бүгд,"1-р баг, Жанжин",3463751,2019,0.0
Бүгд,"1-р баг, Жанжин",3463751,2018,0.1
Бүгд,"1-р баг, Жанжин",3463751,2017,0.0
Бүгд,"1-р баг, Жанжин",3463751,2016,0.1
Бүгд,"1-р баг, Жанжин",3463751,2015,0.0
Бүгд,"2-р баг, Тулга",3463753,2025,0.0
Бүгд,"2-р баг, Тулга",3463753,2024,0.2
Бүгд,"2-р баг, Тулга",3463753,2023,0.3
Бүгд,"2-р баг, Тулга",3463753,2022,0.0
Бүгд,"2-р баг, Тулга",3463753,2021,0.1
Бүгд,"2-р баг, Тулга",3463753,2020,0.1
Бүгд,"2-р баг, Тулга",3463753,2019,0.2
Бүгд,"2-р баг, Тулга",3463753,2018,1.4
Бүгд,"2-р баг, Тулга",3463753,2017,0.2
Бүгд,"2-р баг, Тулга",3463753,2016,0.1
Бүгд,"2-р баг, Тулга",3463753,2015,0.3
Бүгд,"3-р баг, Хүрмэн",3463755,2025,0.0
Бүгд,"3-р баг, Хүрмэн",3463755,2024,0.0
Бүгд,"3-р баг, Хүрмэн",3463755,2023,0.1
Бүгд,"3-р баг, Хүрмэн",3463755,2022,0.1
Бүгд,"3-р баг, Хүрмэн",3463755,2021,0.2
Бүгд,"3-р баг, Хүрмэн",3463755,2020,0.1
Бүгд,"3-р баг, Хүрмэн",3463755,2019,0.0
Бүгд,"3-р баг, Хүрмэн",3463755,2018,0.2
Бүгд,"3-р баг, Хүрмэн",3463755,2017,0.1
Бүгд,"3-р баг, Хүрмэн",3463755,2016,0.2
Бүгд,"3-р баг, Хүрмэн",3463755,2015,0.1
Бүгд,Цогт-Овоо,34640,2025,0.0
Бүгд,Цогт-Овоо,34640,2024,0.1
Бүгд,Цогт-Овоо,34640,2023,0.1
Бүгд,Цогт-Овоо,34640,2022,0.1
Бүгд,Цогт-Овоо,34640,2021,
Бүгд,Цогт-Овоо,34640,2020,0.0
Бүгд,Цогт-Овоо,34640,2019,0.0
Бүгд,Цогт-Овоо,34640,2018,0.0
Бүгд,Цогт-Овоо,34640,2017,0.0
Бүгд,Цогт-Овоо,34640,2016,0.0
Бүгд,Цогт-Овоо,34640,2015,0.0
Бүгд,"1-р баг,Замын шанд",3464051,2025,0.0
Бүгд,"1-р баг,Замын шанд",3464051,2024,0.0
Бүгд,"1-р баг,Замын шанд",3464051,2023,0.1
Бүгд,"1-р баг,Замын шанд",3464051,2022,
Бүгд,"1-р баг,Замын шанд",3464051,2021,
Бүгд,"1-р баг,Замын шанд",3464051,2020,
Бүгд,"1-р баг,Замын шанд",3464051,2019,0.0
Бүгд,"1-р баг,Замын шанд",3464051,2018,0.0
Бүгд,"1-р баг,Замын шанд",3464051,2017,0.0
Бүгд,"1-р баг,Замын шанд",3464051,2016,0.0
Бүгд,"1-р баг,Замын шанд",3464051,2015,0.0
Бүгд,"2-р баг, Бортээг",3464053,2025,0.0
Бүгд,"2-р баг, Бортээг",3464053,2024,0.0
Бүгд,"2-р баг, Бортээг",3464053,2023,0.1
Бүгд,"2-р баг, Бортээг",3464053,2022,0.1
Бүгд,"2-р баг, Бортээг",3464053,2021,
Бүгд,"2-р баг, Бортээг",3464053,2020,0.0
Бүгд,"2-р баг, Бортээг",3464053,2019,0.0
Бүгд,"2-р баг, Бортээг",3464053,2018,0.0
Бүгд,"2-р баг, Бортээг",3464053,2017,0.0
Бүгд,"2-р баг, Бортээг",3464053,2016,0.0
Бүгд,"2-р баг, Бортээг",3464053,2015,0.0
Бүгд,"3-р баг, Найз",3464055,2025,0.0
Бүгд,"3-р баг, Найз",3464055,2024,0.1
Бүгд,"3-р баг, Найз",3464055,2023,0.0
Бүгд,"3-р баг, Найз",3464055,2022,
Бүгд,"3-р баг, Найз",3464055,2021,
Бүгд,"3-р баг, Найз",3464055,2020,
Бүгд,"3-р баг, Найз",3464055,2019,0.0
Бүгд,"3-р баг, Найз",3464055,2018,0.0
Бүгд,"3-р баг, Найз",3464055,2017,0.0
Бүгд,"3-р баг, Найз",3464055,2016,0.0
Бүгд,"3-р баг, Найз",3464055,2015,0.0
Бүгд,Цогтцэций,34643,2025,0.0
Бүгд,Цогтцэций,34643,2024,0.0
Бүгд,Цогтцэций,34643,2023,0.1
Бүгд,Цогтцэций,34643,2022,
Бүгд,Цогтцэций,34643,2021,
Бүгд,Цогтцэций,34643,2020,
Бүгд,Цогтцэций,34643,2019,0.0
Бүгд,Цогтцэций,34643,2018,0.1
Бүгд,Цогтцэций,34643,2017,0.0
Бүгд,Цогтцэций,34643,2016,0.0
Бүгд,Цогтцэций,34643,2015,0.0
Бүгд,"1-р баг, Сийрст",3464351,2025,0.0
Бүгд,"1-р баг, Сийрст",3464351,2024,0.0
Бүгд,"1-р баг, Сийрст",3464351,2023,
Бүгд,"1-р баг, Сийрст",3464351,2022,
Бүгд,"1-р баг, Сийрст",3464351,2021,
Бүгд,"1-р баг, Сийрст",3464351,2020,
Бүгд,"1-р баг, Сийрст",3464351,2019,0.0
Бүгд,"1-р баг, Сийрст",3464351,2018,0.0
Бүгд,"1-р баг, Сийрст",3464351,2017,0.0
Бүгд,"1-р баг, Сийрст",3464351,2016,0.0
Бүгд,"1-р баг, Сийрст",3464351,2015,0.0
Бүгд,"2-р баг, Билгэх",3464353,2025,0.0
Бүгд,"2-р баг, Билгэх",3464353,2024,0.0
Бүгд,"2-р баг, Билгэх",3464353,2023,
Бүгд,"2-р баг, Билгэх",3464353,2022,
Бүгд,"2-р баг, Билгэх",3464353,2021,
Бүгд,"2-р баг, Билгэх",3464353,2020,
Бүгд,"2-р баг, Билгэх",3464353,2019,0.0
Бүгд,"2-р баг, Билгэх",3464353,2018,0.1
Бүгд,"2-р баг, Билгэх",3464353,2017,0.0
Бүгд,"2-р баг, Билгэх",3464353,2016,0.0
Бүгд,"2-р баг, Билгэх",3464353,2015,0.0
Бүгд,"3-р баг ,Цагаан-Овоо",3464355,2025,0.0
Бүгд,"3-р баг ,Цагаан-Овоо",3464355,2024,0.0
Бүгд,"3-р баг ,Цагаан-Овоо",3464355,2023,
Бүгд,"3-р баг ,Цагаан-Овоо",3464355,2022,
Бүгд,"3-р баг ,Цагаан-Овоо",3464355,2021,
Бүгд,"3-р баг ,Цагаан-Овоо",3464355,2020,
Бүгд,"3-р баг ,Цагаан-Овоо",3464355,2019,0.0
Бүгд,"3-р баг ,Цагаан-Овоо",3464355,2018,0.0
Бүгд,"3-р баг ,Цагаан-Овоо",3464355,2017,0.0
Бүгд,"3-р баг ,Цагаан-Овоо",3464355,2016,0.0
Бүгд,"3-р баг ,Цагаан-Овоо",3464355,2015,0.0
Бүгд,"4-р баг, Өгөөмөр",3464357,2025,0.0
Бүгд,"4-р баг, Өгөөмөр",3464357,2024,0.0
Бүгд,"4-р баг, Өгөөмөр",3464357,2023,0.1
Бүгд,"4-р баг, Өгөөмөр",3464357,2022,
Бүгд,"4-р баг, Өгөөмөр",3464357,2021,
Бүгд,"4-р баг, Өгөөмөр",3464357,2020,
Бүгд,"4-р баг, Өгөөмөр",3464357,2019,0.0
Бүгд,"4-р баг, Өгөөмөр",3464357,2018,0.0
Бүгд,"4-р баг, Өгөөмөр",3464357,2017,0.0
Бүгд,"4-р баг, Өгөөмөр",3464357,2016,0.0
Бүгд,"4-р баг, Өгөөмөр",3464357,2015,0.0
Бүгд,Зүүн бүс,3,2025,1.5
Бүгд,Зүүн бүс,3,2024,1.1
Бүгд,Зүүн бүс,3,2023,10.7
Бүгд,Зүүн бүс,3,2022,6.0
Бүгд,Зүүн бүс,3,2021,5.0
Бүгд,Зүүн бүс,3,2020,3.5
Бүгд,Зүүн бүс,3,2019,21.0
Бүгд,Зүүн бүс,3,2018,5.2
Бүгд,Зүүн бүс,3,2017,14.0
Бүгд,Зүүн бүс,3,2016,8.8
Бүгд,Зүүн бүс,3,2015,8.6
Тэмээ,Өмнөговь,346,2025,0.0
Тэмээ,Өмнөговь,346,2024,0.0
Тэмээ,Өмнөговь,346,2023,0.1
Тэмээ,Өмнөговь,346,2022,0.1
Тэмээ,Өмнөговь,346,2021,0.0
Тэмээ,Өмнөговь,346,2020,0.1
Тэмээ,Өмнөговь,346,2019,0.1
Тэмээ,Өмнөговь,346,2018,0.0
Тэмээ,Өмнөговь,346,2017,0.0
Тэмээ,Өмнөговь,346,2016,0.0
Тэмээ,Өмнөговь,346,2015,0.0
Тэмээ,Даланзадгад,34601,2025,0.0
Тэмээ,Даланзадгад,34601,2024,0.0
Тэмээ,Даланзадгад,34601,2023,
Тэмээ,Даланзадгад,34601,2022,
Тэмээ,Даланзадгад,34601,2021,
Тэмээ,Даланзадгад,34601,2020,
Тэмээ,Даланзадгад,34601,2019,0.0
Тэмээ,Даланзадгад,34601,2018,0.0
Тэмээ,Даланзадгад,34601,2017,0.0
Тэмээ,Даланзадгад,34601,2016,0.0
Тэмээ,Даланзадгад,34601,2015,0.0
Тэмээ,"1-р баг, Баруунсайхан",3460151,2025,0.0
Тэмээ,"1-р баг, Баруунсайхан",3460151,2024,0.0
Тэмээ,"1-р баг, Баруунсайхан",3460151,2023,
Тэмээ,"1-р баг, Баруунсайхан",3460151,2022,
Тэмээ,"1-р баг, Баруунсайхан",3460151,2021,
Тэмээ,"1-р баг, Баруунсайхан",3460151,2020,
Тэмээ,"1-р баг, Баруунсайхан",3460151,2019,0.0
Тэмээ,"1-р баг, Баруунсайхан",3460151,2018,0.0
Тэмээ,"1-р баг, Баруунсайхан",3460151,2017,0.0
Тэмээ,"1-р баг, Баруунсайхан",3460151,2016,0.0
Тэмээ,"1-р баг, Баруунсайхан",3460151,2015,0.0
Тэмээ,"2-р баг, Хан-Уул",3460153,2025,0.0
